arquivo,densidade,m,n,status,custo,nos_explorados,nos_podados,memoria_mb,tempo_s
rand_d0.5_m75_n100_s514.txt,0.5,75,100,OPTIMAL,3,119,60,115.26,3.747
rand_d0.5_m75_n100_s515.txt,0.5,75,100,OPTIMAL,3,141,70,115.26,2.599
rand_d0.5_m75_n100_s516.txt,0.5,75,100,OPTIMAL,3,113,57,115.26,2.221
rand_d0.5_m75_n100_s517.txt,0.5,75,100,OPTIMAL,3,313,156,115.26,4.664
rand_d0.5_m75_n100_s518.txt,0.5,75,100,OPTIMAL,3,137,68,115.26,3.208
rand_d0.5_m75_n100_s519.txt,0.5,75,100,OPTIMAL,3,107,54,115.26,2.104
rand_d0.5_m75_n125_s520.txt,0.5,75,125,OPTIMAL,3,133,67,115.26,2.903
rand_d0.5_m75_n125_s521.txt,0.5,75,125,OPTIMAL,3,133,67,115.26,2.952
rand_d0.5_m75_n125_s522.txt,0.5,75,125,OPTIMAL,3,131,66,115.26,2.653
rand_d0.5_m75_n125_s523.txt,0.5,75,125,OPTIMAL,3,183,91,115.26,4.009
rand_d0.5_m75_n125_s524.txt,0.5,75,125,OPTIMAL,3,203,101,115.26,4.241
rand_d0.5_m75_n125_s525.txt,0.5,75,125,OPTIMAL,3,2237,1118,115.26,36.571
rand_d0.5_m75_n125_s526.txt,0.5,75,125,OPTIMAL,3,165,82,115.26,4.469
rand_d0.5_m75_n125_s527.txt,0.5,75,125,OPTIMAL,3,141,71,115.26,2.686
rand_d0.5_m75_n125_s528.txt,0.5,75,125,OPTIMAL,3,711,355,115.26,12.338
rand_d0.5_m75_n125_s529.txt,0.5,75,125,OPTIMAL,3,127,64,115.26,2.555
rand_d0.5_m75_n125_s530.txt,0.5,75,125,OPTIMAL,3,119,60,115.26,2.506
rand_d0.5_m75_n125_s531.txt,0.5,75,125,OPTIMAL,3,135,68,115.26,4.518
rand_d0.5_m75_n125_s532.txt,0.5,75,125,OPTIMAL,3,509,254,115.26,16.828
rand_d0.5_m75_n125_s533.txt,0.5,75,125,OPTIMAL,3,129,65,115.26,4.893
rand_d0.5_m75_n125_s534.txt,0.5,75,125,OPTIMAL,3,277,138,115.26,9.024
rand_d0.5_m75_n125_s535.txt,0.5,75,125,OPTIMAL,3,127,64,115.26,4.951
rand_d0.5_m75_n125_s536.txt,0.5,75,125,OPTIMAL,3,131,66,115.26,9.285
rand_d0.5_m75_n125_s537.txt,0.5,75,125,OPTIMAL,3,901,450,115.26,36.278
rand_d0.5_m75_n125_s538.txt,0.5,75,125,OPTIMAL,3,127,64,115.26,6.649
rand_d0.5_m75_n125_s539.txt,0.5,75,125,OPTIMAL,3,125,63,115.26,2.555
rand_d0.5_m75_n25_s460.txt,0.5,75,25,OPTIMAL,4,335,168,115.26,1.366
rand_d0.5_m75_n25_s461.txt,0.5,75,25,OPTIMAL,4,341,171,115.26,1.609
rand_d0.5_m75_n25_s462.txt,0.5,75,25,OPTIMAL,4,315,158,115.26,1.799
rand_d0.5_m75_n25_s463.txt,0.5,75,25,OPTIMAL,4,291,146,115.26,1.188
rand_d0.5_m75_n25_s464.txt,0.5,75,25,OPTIMAL,4,339,170,115.26,1.366
rand_d0.5_m75_n25_s465.txt,0.5,75,25,OPTIMAL,4,273,137,115.26,1.171
rand_d0.5_m75_n25_s466.txt,0.5,75,25,OPTIMAL,4,381,191,115.26,2.585
rand_d0.5_m75_n25_s467.txt,0.5,75,25,OPTIMAL,4,349,175,115.26,1.347
rand_d0.5_m75_n25_s468.txt,0.5,75,25,OPTIMAL,4,359,180,115.26,1.397
rand_d0.5_m75_n25_s469.txt,0.5,75,25,OPTIMAL,4,255,128,115.26,1.097
rand_d0.5_m75_n25_s470.txt,0.5,75,25,OPTIMAL,4,369,185,115.26,1.396
rand_d0.5_m75_n25_s471.txt,0.5,75,25,OPTIMAL,4,353,177,115.26,1.349
rand_d0.5_m75_n25_s472.txt,0.5,75,25,OPTIMAL,4,243,122,115.26,1.061
rand_d0.5_m75_n25_s473.txt,0.5,75,25,OPTIMAL,4,305,153,115.26,2.232
rand_d0.5_m75_n25_s474.txt,0.5,75,25,OPTIMAL,4,349,175,115.26,144
rand_d0.5_m75_n25_s475.txt,0.5,75,25,OPTIMAL,4,281,141,115.26,212
rand_d0.5_m75_n25_s476.txt,0.5,75,25,OPTIMAL,4,317,159,115.26,1.443
rand_d0.5_m75_n25_s477.txt,0.5,75,25,OPTIMAL,4,393,197,115.26,1.569
rand_d0.5_m75_n25_s478.txt,0.5,75,25,OPTIMAL,4,315,158,115.26,2.472
rand_d0.5_m75_n25_s479.txt,0.5,75,25,OPTIMAL,4,577,288,115.26,4.171
rand_d0.5_m75_n50_s480.txt,0.5,75,50,OPTIMAL,3,55,28,115.26,591
rand_d0.5_m75_n50_s481.txt,0.5,75,50,OPTIMAL,4,1721,861,115.26,10.766
rand_d0.5_m75_n50_s482.txt,0.5,75,50,OPTIMAL,4,1659,830,115.26,8.693
rand_d0.5_m75_n50_s483.txt,0.5,75,50,OPTIMAL,3,55,28,115.26,566
rand_d0.5_m75_n50_s484.txt,0.5,75,50,OPTIMAL,4,1565,783,115.26,14.526
rand_d0.5_m75_n50_s485.txt,0.5,75,50,OPTIMAL,3,61,31,115.26,669
rand_d0.5_m75_n50_s486.txt,0.5,75,50,OPTIMAL,4,1855,928,115.26,9.459
rand_d0.5_m75_n50_s487.txt,0.5,75,50,OPTIMAL,4,1673,837,115.26,8.705
rand_d0.5_m75_n50_s488.txt,0.5,75,50,OPTIMAL,4,1581,791,115.26,8.456
rand_d0.5_m75_n50_s489.txt,0.5,75,50,OPTIMAL,4,1785,893,115.26,913
rand_d0.5_m75_n50_s490.txt,0.5,75,50,OPTIMAL,4,1681,841,115.26,875
rand_d0.5_m75_n50_s491.txt,0.5,75,50,OPTIMAL,4,1499,750,115.26,835
rand_d0.5_m75_n50_s492.txt,0.5,75,50,OPTIMAL,4,1643,822,115.26,1.761
rand_d0.5_m75_n50_s493.txt,0.5,75,50,OPTIMAL,3,81,40,115.26,1.386
rand_d0.5_m75_n50_s494.txt,0.5,75,50,OPTIMAL,4,1707,854,115.26,207
rand_d0.5_m75_n50_s495.txt,0.5,75,50,OPTIMAL,4,1497,749,115.26,17.188
rand_d0.5_m75_n50_s496.txt,0.5,75,50,OPTIMAL,3,163,81,115.26,2.481
rand_d0.5_m75_n50_s497.txt,0.5,75,50,OPTIMAL,4,1611,806,115.26,16.214
rand_d0.5_m75_n50_s498.txt,0.5,75,50,OPTIMAL,3,241,120,115.26,3.619
rand_d0.5_m75_n50_s499.txt,0.5,75,50,OPTIMAL,4,1921,961,115.26,18.869
rand_d0.5_m75_n75_s240.txt,0.5,75,75,OPTIMAL,3,75,38,115.26,1.679
rand_d0.5_m75_n75_s241.txt,0.5,75,75,OPTIMAL,3,73,37,115.26,1.602
rand_d0.5_m75_n75_s242.txt,0.5,75,75,OPTIMAL,3,75,38,115.26,1.542
rand_d0.5_m75_n75_s243.txt,0.5,75,75,OPTIMAL,4,3901,1951,115.26,28.314
rand_d0.5_m75_n75_s244.txt,0.5,75,75,OPTIMAL,3,147,73,115.26,3.564
rand_d0.5_m75_n75_s245.txt,0.5,75,75,OPTIMAL,3,89,45,115.26,1.241
rand_d0.5_m75_n75_s246.txt,0.5,75,75,OPTIMAL,3,69,35,115.26,1.846
rand_d0.5_m75_n75_s247.txt,0.5,75,75,OPTIMAL,3,65,33,115.26,1.051
rand_d0.5_m75_n75_s248.txt,0.5,75,75,OPTIMAL,3,957,478,115.26,9.221
rand_d0.5_m75_n75_s249.txt,0.5,75,75,OPTIMAL,3,269,134,115.26,3.347
rand_d0.5_m75_n75_s250.txt,0.5,75,75,OPTIMAL,3,289,144,115.26,3.313
rand_d0.5_m75_n75_s251.txt,0.5,75,75,OPTIMAL,3,235,117,115.26,4.215
rand_d0.5_m75_n75_s252.txt,0.5,75,75,OPTIMAL,3,85,43,115.26,1.121
rand_d0.5_m75_n75_s253.txt,0.5,75,75,OPTIMAL,3,67,34,115.26,11
rand_d0.5_m75_n75_s254.txt,0.5,75,75,OPTIMAL,3,135,67,115.26,2.027
rand_d0.5_m75_n75_s255.txt,0.5,75,75,OPTIMAL,3,267,133,115.26,3.512
rand_d0.5_m75_n75_s256.txt,0.5,75,75,OPTIMAL,3,417,208,115.26,4.143
rand_d0.5_m75_n75_s257.txt,0.5,75,75,OPTIMAL,3,677,338,115.26,6.645
rand_d0.5_m75_n75_s258.txt,0.5,75,75,OPTIMAL,3,81,41,115.26,1.061
rand_d0.5_m75_n75_s259.txt,0.5,75,75,OPTIMAL,3,2511,1255,115.26,21.006
