arquivo,densidade,m,n,status,custo,nos_explorados,nos_podados,memoria_mb,tempo_s
rand_d0.5_m75_n25_s474.txt,0.5,75,25,OPTIMAL,4,174,175,7286.6,1.392
rand_d0.5_m75_n25_s475.txt,0.5,75,25,OPTIMAL,4,140,141,7286.6,1.849
rand_d0.5_m75_n25_s476.txt,0.5,75,25,OPTIMAL,4,158,159,7286.6,1.283
rand_d0.5_m75_n25_s477.txt,0.5,75,25,OPTIMAL,4,196,197,7286.6,1.413
rand_d0.5_m75_n25_s478.txt,0.5,75,25,OPTIMAL,4,157,158,7286.6,1.233
rand_d0.5_m75_n25_s479.txt,0.5,75,25,OPTIMAL,4,615,508,7286.6,463
rand_d0.5_m75_n50_s480.txt,0.5,75,50,OPTIMAL,3,27,28,7286.6,614
rand_d0.5_m75_n50_s481.txt,0.5,75,50,OPTIMAL,4,860,861,7286.6,9.232
rand_d0.5_m75_n50_s482.txt,0.5,75,50,OPTIMAL,4,829,830,7286.6,9.005
rand_d0.5_m75_n50_s483.txt,0.5,75,50,OPTIMAL,3,27,28,7286.6,561
rand_d0.5_m75_n50_s484.txt,0.5,75,50,OPTIMAL,4,782,783,7286.6,8.409
rand_d0.5_m75_n50_s485.txt,0.5,75,50,OPTIMAL,3,30,31,7286.6,646
rand_d0.5_m75_n50_s486.txt,0.5,75,50,OPTIMAL,4,927,928,7286.6,10.888
rand_d0.5_m75_n50_s487.txt,0.5,75,50,OPTIMAL,4,836,837,7286.6,10.401
rand_d0.5_m75_n50_s488.txt,0.5,75,50,OPTIMAL,4,790,791,7286.6,10.468
rand_d0.5_m75_n50_s489.txt,0.5,75,50,OPTIMAL,4,892,893,7286.6,9.072
rand_d0.5_m75_n50_s490.txt,0.5,75,50,OPTIMAL,4,840,841,7286.6,9.759
rand_d0.5_m75_n50_s491.txt,0.5,75,50,OPTIMAL,4,749,750,7286.6,8.233
rand_d0.5_m75_n50_s492.txt,0.5,75,50,OPTIMAL,4,821,822,7286.6,8.633
rand_d0.5_m75_n50_s493.txt,0.5,75,50,OPTIMAL,3,478,440,7286.6,781
rand_d0.5_m75_n50_s494.txt,0.5,75,50,OPTIMAL,4,853,854,7286.6,8.813
rand_d0.5_m75_n50_s495.txt,0.5,75,50,OPTIMAL,4,748,749,7286.6,8.487
rand_d0.5_m75_n50_s496.txt,0.5,75,50,OPTIMAL,3,420,383,7286.6,7.091
rand_d0.5_m75_n50_s497.txt,0.5,75,50,OPTIMAL,4,805,806,7286.6,8.702
rand_d0.5_m75_n50_s498.txt,0.5,75,50,OPTIMAL,3,621,596,7286.6,9.283
rand_d0.5_m75_n50_s499.txt,0.5,75,50,OPTIMAL,4,960,961,7286.6,9.452
rand_d0.5_m75_n75_s240.txt,0.5,75,75,OPTIMAL,3,37,38,7286.6,1.022
rand_d0.5_m75_n75_s241.txt,0.5,75,75,OPTIMAL,3,36,37,7286.6,979
rand_d0.5_m75_n75_s242.txt,0.5,75,75,OPTIMAL,3,37,38,7286.6,1.654
rand_d0.5_m75_n75_s243.txt,0.5,75,75,OPTIMAL,4,1950,1951,7286.6,29.272
rand_d0.5_m75_n75_s244.txt,0.5,75,75,OPTIMAL,3,408,360,7286.6,11.558
rand_d0.5_m75_n75_s245.txt,0.5,75,75,OPTIMAL,3,44,45,7286.6,1.842
rand_d0.5_m75_n75_s246.txt,0.5,75,75,OPTIMAL,3,34,35,7286.6,93
rand_d0.5_m75_n75_s247.txt,0.5,75,75,OPTIMAL,3,32,33,7286.6,914
rand_d0.5_m75_n75_s248.txt,0.5,75,75,OPTIMAL,3,515,462,7286.6,10.472
rand_d0.5_m75_n75_s249.txt,0.5,75,75,OPTIMAL,3,1685,1658,7286.6,26.723
rand_d0.5_m75_n75_s250.txt,0.5,75,75,OPTIMAL,3,1554,1516,7286.6,45.502
rand_d0.5_m75_n75_s251.txt,0.5,75,75,OPTIMAL,3,512,461,7286.6,19.464
rand_d0.5_m75_n75_s252.txt,0.5,75,75,OPTIMAL,3,42,43,7286.6,1.671
rand_d0.5_m75_n75_s253.txt,0.5,75,75,OPTIMAL,3,33,34,7286.6,1.685
rand_d0.5_m75_n75_s254.txt,0.5,75,75,OPTIMAL,3,774,716,7286.6,26.087
rand_d0.5_m75_n75_s255.txt,0.5,75,75,OPTIMAL,3,657,601,7286.6,23.641
rand_d0.5_m75_n75_s256.txt,0.5,75,75,OPTIMAL,3,1421,1381,7286.6,44.465
rand_d0.5_m75_n75_s257.txt,0.5,75,75,OPTIMAL,3,1640,1609,7286.6,58.007
rand_d0.5_m75_n75_s258.txt,0.5,75,75,OPTIMAL,3,40,41,7286.6,2.812
rand_d0.5_m75_n75_s259.txt,0.5,75,75,OPTIMAL,3,918,863,7286.6,19.325
